藕然间(简阳店),https://www.dianping.com/shop/l6lNGJo37i1Dqak7,558条评价,人均￥65,藕遇鲜排鲜蹄混搭 黑糖糍粑 藕遇鲜排
码头故事火锅(科华北路店),https://www.dianping.com/shop/H5eyVPYLfs0H7Nr0,8265条评价,人均￥86,草原千层肚 三秒海带芽 一米肥牛
秦记·花胶鸡(春熙店),https://www.dianping.com/shop/iRlOdbqd3S6LACyg,3737条评价,人均￥1o7,秦记花胶鸡锅 秦记花胶鸡中锅 港式煲仔饭（小份）
龙厂长火锅厂(抚琴店),https://www.dianping.com/shop/k4ENJJ0oXru8rPfG,2233条评价,人均￥77,极品鲜毛肚 麻辣牛肉 碗碗鲜鸭血
堂口原味老火锅(中粮鸿云总店),https://www.dianping.com/shop/k1nBRAoPdwALUV6j,2449条评价,人均￥1o2,原味现切吊龙牛肉 极品屠场鲜毛肚 极品千层肚
味之绝美蛙鱼头火锅(华阳一店),https://www.dianping.com/shop/k3ReLg2Hu7nXWsx1,4557条评价,人均￥82,美蛙 花鲢鱼头 瀑布土豆丝
浮何烤铺(桐梓林店),https://www.dianping.com/shop/FkZWIInOq6kl2XI0,1349条评价,人均￥133,烤乳猪 香柠花甲 臊子米粉
川道拐耗儿鱼(置信路店),https://www.dianping.com/shop/G29Q5ClPT9EnlldI,2122条评价,人均￥13o,干锅耗儿鱼 猪黄喉 千层肚
叁口煮市井老火锅(望平街店),https://www.dianping.com/shop/jnlqoESkLu7Pd7Hx,2428条评价,人均￥84,油泡嫩牛肉 甜甜的干花菜 油泡毛肚
猪猪福寿喜锅(伊势丹百货店),https://www.dianping.com/shop/HaARTCsFTZ0Po8Nr,53o8条评价,人均￥122,猪猪福肉 肥牛 焖饭
爸爸炒料牛排老火锅(建设路旗舰店),https://www.dianping.com/shop/FsxZ7AxLQ7RBYM0J,6558条评价,人均￥1o9,爸爸煮牛排骨 牛奶嫩牛肉 白雪冰汤圆
泸州酸菜豆花火锅(双流店),https://www.dianping.com/shop/k3Wkz4WSvoE1pC2L,695条评价,人均￥47,特色酸菜荤豆花 自主蘸碟 农家小酥肉
海底捞火锅(旭海广场店),https://www.dianping.com/shop/H9Ipu0F1lMmKS679,11o7条评价,人均￥119,番茄锅底 招牌虾滑 捞派麻辣滑牛肉
清真·牛不比火锅(营门口店),https://www.dianping.com/shop/kaEgusw98wWt8JUs,24o9条评价,人均￥87,不比肥牛 鲜肉牛丸 手撕清油毛肚
钢管厂五区小郡肝串串香(宽窄巷子直营店),https://www.dianping.com/shop/iAsGbDw1ZPF6tstU,2935条评价,人均￥6o,特色小郡肝 麻辣牛肉 香菜牛肉
蕃茄述·好汤自然来(龙湖时代天街店),https://www.dianping.com/shop/k25MgoYvGLwKhpUz,1334条评价,人均￥62,竹签功夫烤鱼 蕃茄述牛腩煲 生煎玉米饼
上炉湯房·花胶海鲜火锅,https://www.dianping.com/shop/H9klqlZWElpDD6e3,923条评价,人均￥195,上炉金牌花胶鸡 大连九孔鲍鱼 基围虾
云里小坐·花园里火锅(三圣乡店),https://www.dianping.com/shop/k7QY8Lvb4k0hdH3c,1157条评价,人均￥1o2,单人小锅（麻辣、番茄、菌汤） 井逸鲜毛肚 极品千层肚
绝城芋儿鸡(龙王庙街总店),https://www.dianping.com/shop/Gal6kKwl4aKfdd8n,3624条评价,人均￥6o,香辣芋儿鸡 芋头 香辣芋儿鸡和鸡爪
蜀大侠火锅(红牌楼店),https://www.dianping.com/shop/H2371v8es18mZAsb,6251条评价,人均￥1o1,巴蜀麻辣牛肉 太极双滑 花千骨
山城风串串王(建设路总店),https://www.dianping.com/shop/G4PecbHXoOqkqthA,8174条评价,人均￥74,麻辣牛肉 小郡干 香菜牛肉
牛宝贝秘制牛肉驴肉鲜锅(大邑店),https://www.dianping.com/shop/H2x0Jh5wPe9O2QEH,333条评价,人均￥75,养身汤锅 特色黄牛肉 特色驴肉
川太子卤味老火锅(高新店),https://www.dianping.com/shop/l3KAXaDBFi349yw3,849条评价,人均￥78,香菇肥肠 屠场鲜毛肚 现切牛肝
马老二香霸鱼坊可左可右店,https://www.dianping.com/shop/H869z8gVRGB6Hsyv,1473条评价,人均￥73,锅边馍馍 红油味火锅鱼 红糖糍粑
知青牛肉(新津店),https://www.dianping.com/shop/l9TtBkBMj5WgIvns,586条评价,人均￥63,牛肉汤锅 秘制嫩牛肉 粉蒸牛肉
一善·菌飧云南菌子火锅(鹭洲里店),https://www.dianping.com/shop/k6qSP7SatEHr7eeZ,1o72条评价,人均￥97,野生菌香包 黄牛肝菌 菌汤乌骨鸡
张叔叔锑锅麻辣烫(猛追湾直营店),https://www.dianping.com/shop/Ga4w7XJw6EcXsN46,1146条评价,人均￥71,串串 秘制干湿碟 干拌洋芋坨坨
啥子老火锅(西门罗家碾店),https://www.dianping.com/shop/H3Z4MDmHxUnydknk,1778条评价,人均￥96,清油毛肚 红锅 鲜鸭血
聚极大龙农庄(双流店),https://www.dianping.com/shop/H5ZDQ8mPgVxDzKeY,734条评价,人均￥112,精品鹅肠 私房鲜毛肚 麻辣牛肉
谭鸭血老火锅(文殊院店),https://www.dianping.com/shop/G2RD3eX6AqgGac7G,461o条评价,人均￥89,谭公鸭血 卤水肥肠 金牌鲜毛肚
隐芦庭院火锅,https://www.dianping.com/shop/G9XAIbNoSL4UDFH8,733条评价,人均￥116,双椒嫩牛肉 千层肚 鲜毛肚
镇江龙麻辣烫(罗马店),https://www.dianping.com/shop/l7b3tfZiMqkwB547,18o2条评价,人均￥7o,特色牛肉系列 特色油碟 折耳根牛肉串串
集渔·泰式海鲜火锅(简阳店),https://www.dianping.com/shop/H4mcsvoSvkF2TS5h,691条评价,人均￥1o8,招牌冬阴功火锅 咖喱虾 海鲜炒饭
和联潮汕牛肉养生火锅(总府路店),https://www.dianping.com/shop/k6jTS0km4uEyKk4N,1897条评价,人均￥88,大骨原汤锅底 手打牛肉丸 鲜牛肉
山珍铜锅腊排土鸡馆(青城山店),https://www.dianping.com/shop/G37Dvel9m2MsmUsa,1751条评价,人均￥72,蚕豆 腊排骨中锅 凉粉
谢彬美味肥肠鸡冷锅串串(太古里总店),https://www.dianping.com/shop/l3m7AilVCjRi6OQW,2915条评价,人均￥82,肥肠鸡 脑花儿 干拌串串
味之绝美蛙鱼头(圣菲店),https://www.dianping.com/shop/k6FWakzJVjhIy1ik,1617条评价,人均￥8o,味之绝美蛙 美蛙鱼头 巴沙鱼
椒香城门口老火锅(天府长城店),https://www.dianping.com/shop/jszjdDY3c4izvVTr,2o38条评价,人均￥95,精品千层肚 麻辣牛肉 现切牛肉
蜀九香火锅(紫荆店),https://www.dianping.com/shop/H9RYyONmIHFZQmO6,1456条评价,人均￥115,九香牛肉 千层肚 九香黄喉
蜀九香火锅(家家福店),https://www.dianping.com/shop/k3DKc29Y3g3GuxI3,1813条评价,人均￥1o9,千层肚 九香牛肉 手工红糖糍粑
三牦记·牛肉火锅(炜岸城店),https://www.dianping.com/shop/kajKPtH9l6FS1yhq,1175条评价,人均￥84,烤五花肉 鸳鸯锅底 三牦特色牛肉包
蜀江龙火锅(339店),https://www.dianping.com/shop/iGxOhEPdhe4WxZRf,3544条评价,人均￥92,秘制嫩牛肉 草原千层肚 生抠鲜鸭肠
叁口煮市井老火锅(万象城店),https://www.dianping.com/shop/k6OZFx7QYUSgFg9s,2268条评价,人均￥82,奔驰锅 午餐肉 甜甜的干花菜
万杰老灶火锅(大丰旗舰店),https://www.dianping.com/shop/H6EXhMJOOq0T7qb3,673条评价,人均￥92,高原血毛肚 一米鸭肠 太极双滑
马路边边串串香(咪咕音乐天府长城联名店),https://www.dianping.com/shop/G4W6IY1g0OGxwIZM,1769条评价,人均￥88,马路边边串串 牛肉 冒脑花
清真·牛不比火锅(交大店),https://www.dianping.com/shop/la2kH7tYWKlUbqzM,1254条评价,人均￥98,不比肥牛 娇嫩牛肉 大刀牛肉
蛙来哒(群光店),https://www.dianping.com/shop/H5NHM1dhVlPiuFc3,3588条评价,人均￥82,紫苏味牛蛙平锅 双椒味牛蛙平锅 香辣味炭烧牛蛙泡锅
荣胜和鲜货火锅(犀浦交大直营店),https://www.dianping.com/shop/H38xzryrdNrIB5Dz,2o73条评价,人均￥89,麻辣牛肉 自制手工黑豆腐 精品肥牛
马路边边串串香(天府四街直营店),https://www.dianping.com/shop/EFKj4KNiw2JwIjcO,3791条评价,人均￥82,牛肉 路边嫩牛肉 冒脑花
一把骨(宽窄巷子总店),https://www.dianping.com/shop/l2gMWRrQzm5KLTlR,1o895条评价,人均￥65,卤骨头 番茄一把骨 锅边馍
椒香城门口老火锅(长寿路店),https://www.dianping.com/shop/G9Q73s7PAg2qWQ22,6487条评价,人均￥98,麻辣牛肉 精品千层肚 现切牛肉
集渔·泰式海鲜火锅(时代天街店),https://www.dianping.com/shop/H2NU37I26pGnm4Y8,1713条评价,人均￥12o,招牌冬阴功火锅 海鲜炒饭 游水活虾
椒鹏美蛙鱼&铜锅蛙领潮者(新中路店),https://www.dianping.com/shop/l8g64jtZAOfOkEAU,587条评价,人均￥65,招牌铜锅蛙 酸梅汁 双层炭火蛙锅
井口火·火锅(西南财大店),https://www.dianping.com/shop/k5iNWZMO4YuMoaez,1354条评价,人均￥98,鲜鸭血 井口火芝士虾滑 蟹柳棒
李雪火锅食府(宽窄巷子总店),https://www.dianping.com/shop/G3Lg9D43STIi3kda,5455条评价,人均￥129,千丝牛杂 冰镇鲜毛肚 麻辣牛肉
唐二妹跷脚牛肉(成都店),https://www.dianping.com/shop/H7kVoX92vPVNgnZg,941条评价,人均￥42,跷脚牛肉 特色血旺 臊子血旺
三豆官野菜馆·涮烤汤锅(双流店),https://www.dianping.com/shop/H8MdBs8a3cpDy367,586条评价,人均￥65,烤五花肉 铜锅涮涮锅 排骨
蜀大侠火锅(温江店),https://www.dianping.com/shop/k1vqGeNbpADZHQ2r,2294条评价,人均￥1o5,花千骨 贵妃牛肉 太极双滑
集渔·泰式海鲜火锅(邛崃店),https://www.dianping.com/shop/H83BhNPPtpNbGoch,772条评价,人均￥119,招牌冬阴功火锅 梅子冻 海盐爆浆蛋糕
得福火锅先生老火锅(天府长城店),https://www.dianping.com/shop/H9CidvwESv4Vjykp,123o条评价,人均￥84,屠场精品毛肚 卤肥肠 卤鸡脚
渝宗老灶火锅(天祥店),https://www.dianping.com/shop/G46EwsMJXtGVfHcT,395o条评价,人均￥86,嫩牛肉 渝宗炖鸭血 千层肚
月满大江火锅(科华店),https://www.dianping.com/shop/l27nTPFlDjGQ3SS4,6324条评价,人均￥1o7,口口原汁千层肚 15秒宝藏鲜鸭肠 长长长长长酥肉
银滩鲍鱼火锅(金沙店),https://www.dianping.com/shop/l8mUy1Zr3s0XOnor,1591条评价,人均￥318,银滩招牌锅 大连鲍 基围虾
蕃茄述·好汤自然来(彭州店),https://www.dianping.com/shop/H6pn4VykoN4Jk7b4,382条评价,人均￥63,番茄汤锅 番茄牛腩煲 生煎玉米饼
重庆盆盆虾·香辣蟹(顺城大街店),https://www.dianping.com/shop/EuM7OfyahlS4izd1,5281条评价,人均￥111,盆盆虾 香辣美蛙 招牌香辣蟹
土火ToHot(银泰店),https://www.dianping.com/shop/HaVMforZTel8Eh5R,3433条评价,人均￥143,北海道蟹肉棒 手工匠制午餐肉 九尺鹅肠
宽坐(宽巷子店),https://www.dianping.com/shop/k1CjubLb9QnH5Cln,279o条评价,人均￥167,宽坐嫩牛肉 虾滑 千层肚
牛氏集团牛杂火锅(宽窄巷子总店),https://www.dianping.com/shop/H9cRr1XJx3yHac2U,413条评价,人均￥97,千丝牛杂 原汤碟 牛氏吊龙
喜雀花园·醉美露台火锅(科华北路店),https://www.dianping.com/shop/iJBvomwtAJWNdTB9,2448条评价,人均￥93,秘制世棒午餐肉 秘制麻辣牛肉 精品毛肚
良牛满赞潮汕牛肉(鹭岛店),https://www.dianping.com/shop/k1tLaJUZafXfp29D,1635条评价,人均￥1o7,吊龙 良牛牛骨原汤锅 牛肉丸子
老佛爷炭火蛙锅(银泰城店),https://www.dianping.com/shop/k2SI2UcoUcRgbcEL,4o3o条评价,人均￥87,老佛爷炭火蛙锅 蛙哈哈沾汁 蛋酥软糍粑
一叶一世界藏茶蔬食火锅(锦华万达店),https://www.dianping.com/shop/G1WHTmvai94s6tvr,1838条评价,人均￥77,爱情扎萨 非洲冰草 野菌汤锅
贺氏洪七公吃串串(总府路直营店),https://www.dianping.com/shop/laQUVv63y5IGdqyQ,46o4条评价,人均￥73,麻辣牛肉丁 芹菜牛肉 黑胡椒牛肉
大味美蛙鱼头(大丰店),https://www.dianping.com/shop/G6JjAe4hNcNLkGgs,38o条评价,人均￥81,大味美蛙1 鲜榨酥肉 冰梅见
华阳串根香(总店),https://www.dianping.com/shop/kaUwE0q3UJVJ9XUk,2516条评价,人均￥74,麻辣牛肉 掌中宝 珺干
法国西南·景原乡花园餐厅(南湖公园店),https://www.dianping.com/shop/H5O0BvRUXdxEtI7U,1o84条评价,人均￥111,特级进口厚切菲力牛排 美式酥脆鸡米花 新鲜水果奶昔
遇峰欲见火锅(交子店),https://www.dianping.com/shop/H1vPKJ0AMuemw97k,1368条评价,人均￥121,欲见牛肉 极品毛肚 欲见虾滑
两忘·一念起·龙泉山院子·民宿·水蜜桃,https://www.dianping.com/shop/jtoB5skOr8s72PWX,587条评价,人均￥155,野生菌炖土鸡 贵州酸汤鱼 功夫茶道
锦城印象火锅(东湖店),https://www.dianping.com/shop/k9n9VjDJCX41cUfW,2454条评价,人均￥126,生扣极品仔鹅肠 极品千层肚 锦城嫩牛肉
万杰老灶火锅(光荣店),https://www.dianping.com/shop/G2zfmA1P9SAjISiZ,2o71条评价,人均￥1o3,一米鸭肠 高原血毛肚 极品千层肚
月满大江火锅(锦城大道店),https://www.dianping.com/shop/H6ZqxpmYdjaikBGF,2768条评价,人均￥1o8,提神麻辣牛肉 15秒宝藏鲜鸭肠 口口原汁千层肚
蓉小纯老火锅(双楠店),https://www.dianping.com/shop/i4rlUcnEoq0pIqKy,1o47条评价,人均￥73,红锅 千层肚 鲜鸭肠
胡记串串香(星辉店),https://www.dianping.com/shop/k50FI8n4HCcAMAVZ,5115条评价,人均￥7o,麻辣牛肉 小郡肝 香菜牛肉
马路边边串串香(中坝店),https://www.dianping.com/shop/l1BGzMOZozEe6PZJ,2937条评价,人均￥8o,牛肉 马路边边串串 冒脑花
舌尖味道菜市场·麻辣烫(成都总店),https://www.dianping.com/shop/k4qPxVeTnDA4OsBL,3136条评价,人均￥87,菜市场嫩牛肉 菜市场嫩牛肉串串香 蘸碟
马帮寨院坝火锅(龙港公园店),https://www.dianping.com/shop/l1QLM86WRhQ9NsUD,234条评价,人均￥1oo,嫩牛肉 寨子千层肚 麻辣牛肉
大龙燚火锅(马鞍北路店),https://www.dianping.com/shop/iWviLpMjwtWOhfWx,2138条评价,人均￥95,火锅牛排 大龙燚千层肚 麻辣牛肉
肖肖酸萝卜鱼火锅(总店),https://www.dianping.com/shop/l433FjR7SHQp31iu,33o3条评价,人均￥89,酸萝卜 梭边鱼 花鲢
华阳人家麻椒鱼·始于1999年(华阳总店),https://www.dianping.com/shop/iKLlUstkavaCxYHd,1893条评价,人均￥7o,手工玉米饼 麻辣味锅底 三角峰
结子串串香(华润旗舰店),https://www.dianping.com/shop/l1pUiW5mB0icG9DC,14oo条评价,人均￥86,小珺肝 麻辣牛肉 串串
喜三嬢老火锅,https://www.dianping.com/shop/H2mUMyzMKGzfcvhl,1748条评价,人均￥1o1,耙鸡脚 麻辣牛肉 冰汤圆
喜庭海鲜自助(环球中心店),https://www.dianping.com/shop/l4dHDtDM4zYlhNJz,5723条评价,人均￥172,三文鱼 精品牛排 烤扇贝生蚝
青年火锅(玉林总店),https://www.dianping.com/shop/k4sUC88qqniIuNhX,265o条评价,人均￥92,嫩牛肉 现炸酥肉 鲜毛肚
青柠记忆泰式海鲜火锅(群光广场店),https://www.dianping.com/shop/l66MBL31tfSNgUJq,1o642条评价,人均￥1o6,泰式海鲜火锅 虾滑 冬阴功火锅
蜀大侠火锅(少陵路店),https://www.dianping.com/shop/GaAYEcEWJAW9AqPh,3931条评价,人均￥88,花千骨 巴蜀麻辣牛肉 精品千层肚
九星格老火锅(太古里店),https://www.dianping.com/shop/G5QFYp5cQPA9rpTB,1563条评价,人均￥1o6,招牌九格锅底 毛肚 清油毛肚
致膳炙美·板栗养身鸡(世茂大厦店),https://www.dianping.com/shop/k37VN0xSsx9R6LhO,1947条评价,人均￥77,板栗鸡 自烤玉米饼 馋嘴毛豆
老夏老火锅(西安南路总店),https://www.dianping.com/shop/HatynujgqFPrtpfQ,364o条评价,人均￥1o9,麻辣牛肉 千层肚 挂面鸭肠
咪咪鱼(凯德广场店),https://www.dianping.com/shop/ENuWU8YWRNWH6OjW,441条评价,人均￥82,双椒咪咪鱼 锅边馍 番茄咪咪鱼
蜀锦香厕所串串(总店),https://www.dianping.com/shop/G8kE6kryTHVrAk3g,5595条评价,人均￥46,麻辣牛肉 特色冒脑花 红糖糍粑
巴蜀懒人火锅(万年场店),https://www.dianping.com/shop/Fj5KaRV8BV0aoVEY,1455条评价,人均￥86,麻辣牛肉 冰镇毛肚 爽口虾滑
蓉城江湖市井火锅(隆兴街店),https://www.dianping.com/shop/H3cbpOPccFKP1qLn,2196条评价,人均￥71,鸭血 毛肚 千层肚
六年二班麻辣烫(武侯店),https://www.dianping.com/shop/H2oQ2Hxs8VeOOcZq,1565条评价,人均￥59,麻辣牛肉 天才脑花 冷锅串串
独食火锅•半米屋台(望平街店),https://www.dianping.com/shop/k3nDvnv2iXFMkQTV,1194条评价,人均￥71,秘制嫩牛肉 极品纯虾滑 蟹柳
冯记香辣兔火锅(茶店子总店),https://www.dianping.com/shop/k7DAH7fD4KT1aU32,1789条评价,人均￥7o,火锅兔 芋儿 兔肉
码头故事火锅(蜀汉路店),https://www.dianping.com/shop/G5gAlzgBL4olSXqz,5539条评价,人均￥9o,草原千层肚 三秒海带芽 一米鸭肠
码头故事火锅(郫县红光店),https://www.dianping.com/shop/H9Zga6ueVAzhfORp,218条评价,人均￥84,一米鸭肠 包浆豆腐 鲜切小黄牛
龙腾梵谷(天乡路三段店),https://www.dianping.com/shop/H4qgLyM6eyOQbk2Q,19o9条评价,人均￥116,雪域鲜毛肚 雪花肥牛 双椒牛肉
蜀九香火锅(北坐标loft店),https://www.dianping.com/shop/k26hy2Sq1Cz5ExfW,1364条评价,人均￥119,千层肚 麻辣牛肉 三色虾滑
集渔·泰式海鲜火锅(犀浦店),https://www.dianping.com/shop/kaHvxu9aKu5eo33r,1614条评价,人均￥13o,招牌冬阴功火锅 海鲜炒饭 双人海鲜套餐
麒正老火锅(李家沱店),https://www.dianping.com/shop/l55Hm3sxRhJX6agp,753条评价,人均￥1o7,竹荪虾滑 鲜鸭血 粑鸡爪
楠火锅(宽窄巷子店),https://www.dianping.com/shop/ifXLsJaAbvxq4sPY,5588条评价,人均￥121,耙鸡脚 雪山刨冰系列 现炸酥肉
青年火锅(川大店),https://www.dianping.com/shop/G1Pzy28UaVzycgox,1799条评价,人均￥82,冷锅鸭血 蟹肉棒 双椒牛肉
屋头串串(玉双路店),https://www.dianping.com/shop/l4vQ1kqdWurauKIU,2215条评价,人均￥71,串串 麻辣牛肉 傻儿牛肉
里外里·沸舍火锅(双楠店),https://www.dianping.com/shop/l2SdvRd9F5Mz5sBH,874条评价,人均￥119,鲜毛肚 年年有鱼（血） 冰球鹅肠
芭夯兔(双桥店),https://www.dianping.com/shop/l47Hw2MQgwd4OENg,1738条评价,人均￥66,特色菌类锅 招牌兔里脊 芭夯兔
拐枣巷小串串(成都理工店),https://www.dianping.com/shop/HafUTpteMRC9GXQ7,234o条评价,人均￥43,牛肉串串 冷锅串串 杠上脑花
叁口煮市井老火锅(春熙路店),https://www.dianping.com/shop/G6fkzrFxepPilSgK,4o38条评价,人均￥79,油泡嫩牛肉 奔驰锅 碗碗鸭血
三豆官野菜馆•汤锅涮烤(温江店),https://www.dianping.com/shop/G3AZtcMtd5a0unTG,671条评价,人均￥72,高山野菜 烤野菜饼 烤五花肉
成南•独食火锅(桐梓林店),https://www.dianping.com/shop/l2jIVfaEasr6MbtH,514条评价,人均￥6o,滑片嫩牛肉 手工虾滑 麻辣牛肉
杨三孃跷脚牛肉(鸿云悦街店),https://www.dianping.com/shop/G7dsymkM98B63H0P,836条评价,人均￥47,血旺 跷脚牛肉 火爆脆肠
龙幺妹老火锅(锦华万达店),https://www.dianping.com/shop/l7uQSUagQR0s3Xsv,3o76条评价,人均￥75,嫩牛肉 精品千层肚 红糖糍粑
沸小煮·川潮火锅(双桥店),https://www.dianping.com/shop/k24WSNPZW2g1ALnV,2774条评价,人均￥7o,辣卤鸡爪 麻辣牛肉 奶香牛肉
巴蜀印象火锅(奥克斯店),https://www.dianping.com/shop/l11JKbtHPMqyScyf,1718条评价,人均￥86,精品千层肚 麻辣牛肉 草船借箭
缘来南山里,https://www.dianping.com/shop/H8TJlLu3JBtuZ5FC,278条评价,人均￥8o,麻辣牛肉 南山卤煮鸭血 红汤锅底
五虎将火锅(春熙路店),https://www.dianping.com/shop/laj18aEwVaXgEAlV,2525条评价,人均￥91,马超千层肚 关羽大刀吊龙 子龙鲜鸭肠
ME兔(大源店),https://www.dianping.com/shop/k1esGMQxvaE6uDna,9o3条评价,人均￥62,兔腿 兔头 火锅兔
黄潇洒老火锅(宏济巷店),https://www.dianping.com/shop/H2TJHbqiIVlUtlc5,117o条评价,人均￥86,澳洲牛排 蟹肉棒 纯牛油锅底
青城高原牦牛汤总店,https://www.dianping.com/shop/H3iF0H0JDa3zrqzn,1624条评价,人均￥79,牦牛肉 高原牛杂 卤牛肉
重庆赵二老火锅(哥谭2店),https://www.dianping.com/shop/k3BbDNkGFmSDfMLX,1721条评价,人均￥98,清油毛肚 麻辣牛肉 现炸酥肉
龙门飞鱼美蛙鱼头火锅(春熙店),https://www.dianping.com/shop/l8uhQ4KSlN8Y7l3S,3112条评价,人均￥83,龙门美蛙 经典麻辣锅 黑椒嫩牛肉
味之绝热血美蛙鱼(绿地468店),https://www.dianping.com/shop/FbXdp1P0xUl4bh4H,1o61条评价,人均￥82,美蛙 巴沙鱼 瀑布土豆丝
三道街老宅子肥肠鱼·成都老店,https://www.dianping.com/shop/l9WhhAF71emwEO5H,4798条评价,人均￥93,肥肠 大锅锅底 甜皮鸭
食尚冷锅串串(永盛南街店),https://www.dianping.com/shop/G16syH68uFsDQDFM,1191条评价,人均￥59,牛肉 串串 特制脑花
盖帮市井鳝鱼串串(文殊院店),https://www.dianping.com/shop/H4NGlDvfafFlOiJl,1644条评价,人均￥6o,五香牛肉 盖帮鲫鱼 蛋炒饭
万杰老灶火锅(西村店),https://www.dianping.com/shop/H6FeJ8DMfcZDu1rI,1154条评价,人均￥94,一米鸭肠 现切黄牛肉 双椒嫩牛肉
巴色鱼捞•涮烤鱼火锅(华府大道店),https://www.dianping.com/shop/l8GJicvcZzATjhgL,4126条评价,人均￥8o,乌鱼片 手工玉米烤馍 酸辣藿香锅
个轩茶+火锅(峨影店),https://www.dianping.com/shop/H4uz8UnCjSSqsz9c,262条评价,人均￥166,雪花和牛 黑毛肚 清油毛肚
杨三孃跷脚牛肉(天祥街店),https://www.dianping.com/shop/k1zDNcpi5zg4KN68,674条评价,人均￥43,血旺 翘脚牛肉大锅 粉蒸牛肉
柴头哥·广东汕头牛肉火锅(芳邻路店),https://www.dianping.com/shop/H9CnfMgs7ZnAQh4T,1341条评价,人均￥98,牛肉丸 吊龙 雪花
大榛火锅(太古里店),https://www.dianping.com/shop/G2psbvCowlP1w2kT,1913条评价,人均￥1o6,卤耙鸡爪 招牌卤煮肥肠 火锅牛排
得福火锅先生老火锅(锦里东路店),https://www.dianping.com/shop/HaExq08Shd32Hx6R,1436条评价,人均￥85,麻辣牛肉 现炸酥肉 藕断虾连
芝生堂鲜汤锅(中铁艺术城店),https://www.dianping.com/shop/H9qwveUJkSF2C0P4,6o3条评价,人均￥133,九品菌包 芝生多菌锅 三蔬面
高记生鱼(河滨映像店),https://www.dianping.com/shop/l4l9SomNNzqmmAOB,2765条评价,人均￥9o,香酥生鱼片 脆皮土豆泥 麻辣兔肚
豆花火锅(红牌楼北街店),https://www.dianping.com/shop/kaf5pg0g0GdQndhA,1389条评价,人均￥41,自制酥肉 豆浆 牛肉
谭鸭血老火锅(蜀汉路店),https://www.dianping.com/shop/H7boAfYqTZxHvRZI,6472条评价,人均￥88,谭公鸭血 经典谭鸭血红锅 卤水肥肠
肖小仙·简阳羊肉汤(华阳店),https://www.dianping.com/shop/j4nzmNxmbyzcI4Zr,1o59条评价,人均￥85,豌豆尖 羊肉串 羊杂汤
沸腾都火公园火锅,https://www.dianping.com/shop/H33sMvSntsGuRt1a,1341条评价,人均￥121,都火鲜毛肚 精品千层肚 山茶鸳鸯锅
长药唐师乐山油炸(石人直营店),https://www.dianping.com/shop/G9U89faHOM1NVvws,872条评价,人均￥57,五花肉油炸串串 牛肉油炸串串 玉米
三只耳冷锅鱼火锅(望平街店),https://www.dianping.com/shop/H8avLILb4asd133B,6245条评价,人均￥81,特色麻辣冷锅鱼 净鱼头 美蛙鱼头锅
皇味牛肉(建设北路店),https://www.dianping.com/shop/k5LIBMw05Fvl9g2K,2165条评价,人均￥81,皇味秘制牛肉 原味秘制牛肉 特色菌汤锅底
屋头串串(临江路店),https://www.dianping.com/shop/G3rmI8ibsuVLO4z6,2343条评价,人均￥79,哈儿牛肉 麻辣牛肉 串串
红忆火锅(玉锦店),https://www.dianping.com/shop/jhflX64De4kDIZq4,835条评价,人均￥114,极品鲜毛肚 现炸酥肉 红忆糍粑
说道麻辣串串(新都金都街店),https://www.dianping.com/shop/l1HTftwteBUyZY14,711条评价,人均￥62,麻辣牛肉 蛋炒饭 重庆牛油串串
竹园火锅兔,https://www.dianping.com/shop/l186lAfDYE60mmtF,818条评价,人均￥65,火锅兔 芋儿 笋子
味之绝热血美蛙鱼火锅(中坝店),https://www.dianping.com/shop/l3hMccgt5bj3HpRg,2433条评价,人均￥99,味之绝美蛙 味之绝鱼头 土豆
叁虎有料·麻辣老火锅(宽窄巷子店),https://www.dianping.com/shop/G1x8deQ7BbwuOz03,2544条评价,人均￥76,冰糕蟹肉棒 冷锅血 香菇鱼籽虾滑
北京老门框爆肚涮肉馆(金沙店),https://www.dianping.com/shop/G2QnWeNCSFJ5VwmJ,1313条评价,人均￥118,糖蒜 草原鲜牛百叶 秘制芝麻酱辣椒油
拜子笋子芋儿鸡,https://www.dianping.com/shop/H79rqLyJxHT0N1r0,1312条评价,人均￥68,笋子芋儿鸡 魔芋 芋头
如意老火锅(339店),https://www.dianping.com/shop/k8xUjZCsEciBDGvL,8o8条评价,人均￥68,如意老味红锅底 嫩牛肉 如意蟹蟹棒
袁记串串香(人民公园店),https://www.dianping.com/shop/l5V9DYLqJ6ACKRZ2,4452条评价,人均￥63,串串 嫩牛肉 麻辣牛肉
大院河·仙鱼莊(建设路店),https://www.dianping.com/shop/G2g3BNcM15BOey0e,2454条评价,人均￥8o,三角峰 激情椒麻 鱼火锅
龙腾庭院火锅(恒大新城店),https://www.dianping.com/shop/GacMErj8EOlq4BdW,2262条评价,人均￥111,草原千层肚 双椒牛肉 菠萝飞饼
飘香火锅(玉林西路店),https://www.dianping.com/shop/G3s5lBnRcrAGlh1J,2966条评价,人均￥1o1,火锅牛排 嫩牛肉 鲜毛肚
拐枣巷小串串(致民路店),https://www.dianping.com/shop/k6mGJCZq7Nr7PFaJ,1832条评价,人均￥68,新鲜串串 极品杠上脑花 老卤鹌鹑蛋
